Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2022,"James Outman","LAD",4,16,13,6,3,2,0,1,6,3,2,0,7,1,0,0,0,0,0,0.461538461,24770
2022,"David Villar","SFG",52,181,156,36,20,6,1,9,21,24,18,0,58,6,1,0,4,0,1,0.23076923,24782
2022,"Vinny Capra","TOR",7,7,5,1,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0.2,25040
2022,"Nate Eaton","KCR",41,122,106,28,20,4,3,1,16,12,10,0,30,2,3,1,2,11,1,0.264150943,25055
2022,"David Hensley","HOU",14,34,29,10,6,2,1,1,7,5,5,0,6,0,0,0,3,0,0,0.344827586,25111
2022,"Michael Stefanic","LAA",24,69,61,12,10,2,0,0,5,0,5,0,12,2,0,1,1,0,0,0.196721311,25353
2022,"Peyton Burdick","MIA",30,102,92,19,11,4,0,4,8,11,8,0,35,2,0,0,1,1,0,0.206521739,25459
2022,"Korey Lee","HOU",12,26,25,4,2,2,0,0,1,4,1,0,9,0,0,0,1,0,0,0.16,25543
2022,"Will Brennan","CLE",11,45,42,15,12,1,1,1,6,8,2,1,4,1,0,0,0,2,1,0.357142857,25660
2022,"Bobby Witt Jr.","KCR",150,632,591,150,93,31,6,20,82,80,30,2,135,6,5,0,12,30,7,0.253807106,25764
2022,"CJ Abrams","2 Tms",88,302,284,70,54,12,2,2,33,21,5,0,50,9,2,2,5,7,4,0.246478873,25768
2022,"Shea Langeliers","OAK",40,153,142,31,14,10,1,6,14,22,9,0,53,0,2,0,4,0,0,0.218309859,25816
2022,"Michael Toglia","COL",31,120,111,24,12,8,2,2,10,12,9,0,44,0,0,0,2,1,1,0.216216216,25845
2022,"Ryan Kreidler","DET",26,84,73,13,11,1,0,1,8,6,6,0,22,1,2,2,0,0,1,0.178082191,25867
2022,"Corbin Carroll","ARI",32,115,104,27,12,9,2,4,13,14,8,0,31,3,0,0,1,2,1,0.259615384,25878
2022,"Michael Harris II","ATL",114,441,414,123,74,27,3,19,75,64,21,0,107,5,0,1,7,20,2,0.297101449,25931
2022,"Kerry Carpenter","DET",30,113,103,26,15,4,1,6,16,10,6,0,32,3,1,0,0,0,0,0.252427184,25961
2022,"Riley Greene","DET",93,418,376,95,68,18,4,5,46,42,36,0,120,3,3,0,8,1,4,0.252659574,25976
2022,"Vaughn Grissom","ATL",41,156,141,41,30,6,0,5,24,18,11,1,34,3,1,0,0,5,2,0.290780141,26031
2022,"Francisco Alvarez","NYM",5,14,12,2,0,1,0,1,3,1,2,0,4,0,0,0,1,0,0,0.166666666,26121
2022,"Brett Baty","NYM",11,42,38,7,5,0,0,2,4,5,2,0,8,1,0,0,0,0,0,0.184210526,26123
2022,"Kyle Stowers","BAL",33,98,91,23,15,4,1,3,11,11,5,0,29,2,0,0,3,0,0,0.252747252,26151
2022,"Andrew Vaughn","CHW",134,555,510,138,92,28,1,17,60,76,31,0,96,9,5,0,13,0,0,0.270588235,26197
2022,"Adley Rutschman","BAL",113,470,398,101,52,35,1,13,70,42,65,0,86,4,3,0,4,4,0,0.253768844,26288
2022,"Gunnar Henderson","BAL",34,132,116,30,18,7,1,4,12,18,16,1,34,0,0,0,1,1,1,0.258620689,26289
2022,"Bryson Stott","PHI",125,466,427,100,69,19,2,10,58,49,36,0,89,1,1,1,3,12,4,0.234192037,26294
2022,"Josh Jung","TEX",26,102,98,20,10,4,1,5,9,14,4,0,39,0,0,0,2,2,0,0.204081632,26299
2022,"Spencer Steer","CIN",28,108,95,20,13,5,0,2,12,8,11,0,26,2,0,0,2,0,1,0.210526315,26323
2022,"JJ Bleday","MIA",64,238,204,34,17,10,2,5,21,16,30,0,67,2,2,0,5,4,1,0.166666666,26368
2022,"Josh Smith","TEX",73,253,213,42,35,5,0,2,23,16,28,0,50,7,3,2,1,4,3,0.197183098,26396
2022,"Matt Wallner","MIN",18,65,57,13,8,3,0,2,4,10,6,1,25,2,0,0,0,1,0,0.228070175,26466
2022,"Yoshi Tsutsugo","PIT",50,193,170,29,23,4,0,2,11,19,19,0,50,0,4,0,3,0,0,0.170588235,27459
2022,"Spencer Torkelson","DET",110,404,360,73,48,16,1,8,38,28,37,0,99,5,2,0,12,0,1,0.202777777,27465
2022,"Ha-Seong Kim","SDP",149,582,517,130,87,29,3,11,58,59,51,0,100,7,4,3,9,12,2,0.251450676,27506
2022,"Garrett Mitchell","MIL",22,68,61,19,14,3,0,2,9,9,6,0,28,0,0,1,0,8,0,0.311475409,27555
2022,"Alec Burleson","STL",16,53,48,9,7,1,0,1,4,3,5,0,9,0,0,0,1,1,0,0.1875,27615
2022,"Vinnie Pasquantino","KCR",72,298,258,76,56,10,0,10,25,26,35,1,34,3,2,0,5,1,0,0.294573643,27676
2022,"Michael Massey","KCR",51,194,173,42,28,9,1,4,16,17,9,0,46,8,2,2,1,3,0,0.242774566,27684
2022,"Seiya Suzuki","CHC",110,446,397,104,66,22,2,14,54,46,42,3,110,4,3,0,8,9,5,0.261964735,30116
